Single Channel Segmentation,Single Channel Segmentation_DoG,Single Channel Segmentation_Lap,Grid Single Channel Scanline,Grid Single Channel Scanline_DoG,Grid Single Channel Scanline_Lap,Vertical Single Channel Scanline,Vertical Single Channel Scanline_DoG,Vertical Single Channel Scanline_Lap,Horizontal Single Channel Scanline,Horizontal Single Channel Scanline_DoG,Horizontal Single Channel Scanline_Lap,RGB Channel Segmentation,RGB Channel Segmentation_DoG,RGB Channel Segmentation_Lap,Grid RGB Channel Scanline,Grid RGB Channel Scanline_DoG,Grid RGB Channel Scanline_Lap,Vertical RGB Channel Scanline,Vertical RGB Channel Scanline_DoG,Vertical RGB Channel Scanline_Lap,Horizontal RGB Channel Scanline,Horizontal RGB Channel Scanline_DoG,Horizontal RGB Channel Scanline_Lap,Horizontal Field Supression,Horizontal Field Supression_DoG,Frame
0.0025980473,9,14,0.0050570965,0,11,0.0046799183,0,13,0.0012040138,0,0,0.0034410954,31,13,0.0098760128,62,5,0.0080330372,45,5,0.0017750263,69,0,0.0052149296,35,AnalysisData/frame2951.jpg
0.0026071072,20,15,0.005740881,0,16,0.0044088364,0,16,0.000882864,0,1,0.0031051636,68,21,0.0070919991,53,19,0.007860899,24,19,0.0016729832,44,0,0.0050590038,89,AnalysisData/frame1835.jpg
0.0041749477,24,13,0.005396843,0,21,0.0046248436,0,22,0.0012500286,0,6,0.0037851334,37,21,0.0098750591,84,23,0.0078530312,51,23,0.001762867,110,0,0.0055458546,11,AnalysisData/frame1376.jpg
0.0027298927,3,11,0.0052559376,0,8,0.0043559074,0,8,0.0012569427,0,0,0.0035560131,32,2,0.0093140602,28,0,0.0076098442,13,0,0.0017180443,22,0,0.0048949718,47,AnalysisData/frame2816.jpg
0.003166914,31,18,0.0063319206,0,32,0.0044229031,0,34,0.0011429787,0,3,0.0037229061,54,21,0.0103070736,65,31,0.0077929497,24,31,0.0016908646,50,0,0.0049850941,36,AnalysisData/frame661.jpg
0.0013980865,18,4,0.0037100315,0,15,0.0044410229,0,15,0.0012111664,0,2,0.0030379295,23,14,0.0093460083,83,9,0.0074601173,55,9,0.0017549992,97,0,0.0047340393,28,AnalysisData/frame3087.jpg
0.0025668144,23,9,0.0054888725,0,17,0.0051488876,0,22,0.0015630722,0,1,0.0034902096,45,8,0.0097970963,57,19,0.009455204,19,22,0.0013310909,37,1,0.0047159195,43,AnalysisData/frame651.jpg
0.0028619766,19,11,0.0070672035,0,17,0.0045878887,0,17,0.0012488365,0,0,0.0035700798,40,20,0.0091130733,52,20,0.0076398849,56,20,0.0016858578,110,0,0.0055730343,13,AnalysisData/frame1388.jpg
0.0024838448,15,6,0.0047860146,0,12,0.0042300224,0,13,0.0011630058,0,0,0.0036528111,37,6,0.0097579956,44,14,0.0058009624,19,14,0.0017299652,35,0,0.0044748783,11,AnalysisData/frame1251.jpg
0.0025429726,18,5,0.0053329468,0,11,0.0042691231,0,11,0.0011389256,0,0,0.0017259121,33,8,0.0095360279,48,7,0.0074739456,16,7,0.0014140606,45,0,0.005120039,11,AnalysisData/frame1308.jpg
0.0039792061,36,12,0.0051841736,0,22,0.0067749023,0,24,0.0012938976,0,3,0.0034191608,39,15,0.0120060444,139,30,0.0083229542,62,30,0.0019218922,127,2,0.0057120323,50,AnalysisData/frame589.jpg
0.0027308464,17,18,0.0056190491,0,19,0.0039279461,0,21,0.0011360645,0,1,0.00314188,32,23,0.010119915,66,16,0.0069248676,35,16,0.0013129711,57,0,0.0051748753,51,AnalysisData/frame2377.jpg
0.0027439594,34,11,0.0052859783,0,27,0.0038411617,0,28,0.0013058186,0,2,0.0035030842,40,26,0.0092699528,142,16,0.0076229572,102,16,0.0012910366,146,0,0.0049769878,30,AnalysisData/frame2739.jpg
0.0038909912,26,9,0.0052511692,0,13,0.0042350292,0,13,0.0012099743,0,0,0.0035159588,58,9,0.0096609592,68,20,0.0077199936,34,20,0.0017039776,60,0,0.0058290958,15,AnalysisData/frame993.jpg
0.0026319027,9,14,0.0054450035,0,16,0.0042071342,0,16,0.001144886,0,0,0.003731966,61,12,0.0117769241,44,9,0.0076668262,20,9,0.0017609596,29,0,0.0056920052,26,AnalysisData/frame1914.jpg
0.0028800964,11,12,0.0050158501,0,12,0.0044140816,0,12,0.0011749268,0,0,0.0035459995,38,16,0.0094208717,35,10,0.0078129768,22,10,0.0017709732,22,0,0.0048751831,33,AnalysisData/frame1532.jpg
0.0026130676,20,8,0.0058538914,0,16,0.0044169426,0,15,0.0011560917,0,4,0.003841877,27,16,0.0079689026,81,14,0.0084400177,61,14,0.0020639896,112,0,0.0045502186,29,AnalysisData/frame1130.jpg
0.0027010441,18,19,0.0063130856,0,11,0.004199028,0,11,0.001183033,0,2,0.0032320023,47,20,0.009237051,65,11,0.0073628426,58,11,0.0020718575,102,0,0.0055088997,36,AnalysisData/frame2546.jpg
0.002726078,15,12,0.0079638958,0,15,0.0042481422,0,14,0.0012290478,0,1,0.0030760765,44,23,0.0064518452,66,16,0.0073199272,50,16,0.0017399788,88,0,0.004529953,28,AnalysisData/frame930.jpg
0.0027198792,36,17,0.0050530434,0,27,0.004183054,0,26,0.0013818741,0,5,0.0038290024,49,22,0.0096621513,91,28,0.0081570148,59,26,0.0017180443,106,1,0.0037591457,11,AnalysisData/frame1482.jpg
0.0025949478,20,7,0.0058710575,0,14,0.0045378208,0,18,0.001447916,0,4,0.0033950806,37,7,0.0119628906,90,19,0.0074770451,37,19,0.0017559528,65,3,0.0052659512,45,AnalysisData/frame519.jpg
0.0027079582,7,10,0.0052540302,0,10,0.0054600239,0,10,0.0011429787,0,1,0.0032520294,18,9,0.0090250969,9,10,0.0074388981,4,10,0.0016860962,7,0,0.0047690868,25,AnalysisData/frame421.jpg
0.0042729378,27,14,0.0053339005,0,21,0.0048270226,0,21,0.0011889935,0,0,0.003688097,53,22,0.0112950802,80,14,0.0077569485,32,14,0.0015060902,67,0,0.0051600933,29,AnalysisData/frame142.jpg
0.0025839806,16,16,0.0089797974,0,16,0.0044629574,0,17,0.0031030178,0,8,0.0035598278,31,19,0.0094590187,58,15,0.0077168941,45,14,0.0018031597,92,3,0.0054111481,27,AnalysisData/frame58.jpg
0.0038459301,8,4,0.0059669018,0,3,0.0041260719,0,3,0.0011799335,0,0,0.0031490326,17,7,0.0094189644,31,0,0.0076711178,8,0,0.0018570423,28,0,0.0046801567,55,AnalysisData/frame1093.jpg
0.0026071072,21,12,0.0050549507,0,17,0.0047259331,0,17,0.0012271404,0,1,0.003385067,40,17,0.0085949898,58,19,0.0079529285,62,19,0.0017149448,109,0,0.0054459572,14,AnalysisData/frame1387.jpg
0.0027229786,19,15,0.009043932,0,17,0.0043559074,0,18,0.0013580322,0,1,0.003893137,56,20,0.0094380379,82,19,0.0052120686,59,19,0.0019309521,99,0,0.0032148361,28,AnalysisData/frame1570.jpg
0.0044600964,22,14,0.0068809986,0,20,0.0041821003,0,20,0.0016970634,0,0,0.0035939217,30,24,0.0093691349,60,27,0.0081470013,71,28,0.0011098385,141,0,0.0054318905,12,AnalysisData/frame1357.jpg
0.0026199818,19,13,0.0055420399,0,19,0.0042271614,0,20,0.0011849403,0,1,0.0033590794,32,19,0.0096790791,82,14,0.0074920654,38,15,0.0016760826,75,0,0.0052611828,43,AnalysisData/frame2232.jpg
0.0024368763,25,7,0.0044281483,0,19,0.0043430328,0,19,0.0013210773,0,0,0.0032298565,49,10,0.0096580982,69,18,0.0077149868,39,18,0.0017149448,61,0,0.004734993,13,AnalysisData/frame1283.jpg
0.0026490688,35,12,0.0092570782,0,24,0.0021469593,0,25,0.0013830662,0,1,0.0032060146,40,23,0.0096309185,127,22,0.0077140331,101,22,0.0016901493,146,0,0.0054600239,31,AnalysisData/frame2730.jpg
0.0026218891,20,5,0.0055098534,0,14,0.0042309761,0,14,0.0011589527,0,1,0.0034971237,32,20,0.0091161728,71,11,0.0078179836,67,11,0.0016701221,96,0,0.005243063,50,AnalysisData/frame2445.jpg
0.0025048256,26,14,0.0054960251,0,20,0.0042529106,0,20,0.0011730194,0,1,0.0033278465,38,18,0.0096929073,76,18,0.0080120564,27,18,0.0018110275,69,0,0.0049397945,56,AnalysisData/frame222.jpg
0.0025920868,15,15,0.005614996,0,17,0.0050680637,0,17,0.0011570454,0,0,0.0033648014,50,20,0.0060830116,69,14,0.0078449249,47,14,0.0016689301,90,0,0.0048618317,31,AnalysisData/frame934.jpg
0.002601862,13,13,0.004338026,0,13,0.0042250156,0,13,0.0011870861,0,0,0.0033328533,41,14,0.0089991093,36,8,0.0079929829,20,8,0.0017910004,31,0,0.0053699017,28,AnalysisData/frame1873.jpg
0.0028870106,21,15,0.0079009533,0,18,0.0043020248,0,18,0.0013580322,0,2,0.0031659603,53,21,0.0091898441,88,17,0.008191824,49,17,0.0024650097,96,0,0.0051190853,24,AnalysisData/frame1559.jpg
0.0026919842,17,11,0.0054969788,0,12,0.0046079159,0,12,0.0011761189,0,4,0.0036530495,29,15,0.0096650124,73,15,0.0078129768,46,16,0.0016839504,82,0,0.0047459602,38,AnalysisData/frame2307.jpg
0.0011980534,5,6,0.0054152012,0,5,0.0044670105,0,5,0.0009870529,0,0,0.0035169125,26,7,0.0094799995,25,3,0.0075371265,11,3,0.0016739368,28,0,0.0057370663,65,AnalysisData/frame1995.jpg
0.0027561188,4,5,0.0053758621,0,6,0.0037560463,0,6,0.0008730888,0,0,0.003508091,14,4,0.0093810558,11,6,0.0079870224,7,6,0.0017211437,5,0,0.0049111843,66,AnalysisData/frame870.jpg
0.0027570724,35,23,0.0088031292,0,29,0.0010209084,0,32,0.0026838779,0,8,0.0031399727,64,33,0.0102109909,129,32,0.010643959,78,31,0.0016930103,155,1,0.0076670647,25,AnalysisData/frame68.jpg
0.0030729771,17,8,0.0055310726,0,12,0.0010638237,0,12,0.0043330193,0,0,0.003606081,36,10,0.0100979805,14,11,0.0078229904,4,11,0.0016698837,11,0,0.0048668385,18,AnalysisData/frame668.jpg
0.0015640259,7,13,0.007060051,0,11,0.0042488575,0,11,0.0011861324,0,1,0.0035791397,29,17,0.009458065,44,12,0.0078279972,35,12,0.001680851,63,0,0.0053970814,32,AnalysisData/frame1594.jpg
0.0026168823,25,15,0.0056960583,0,24,0.0046169758,0,25,0.0011150837,0,5,0.0031321049,36,21,0.009770155,86,20,0.0129439831,58,23,0.0047791004,103,0,0.0052599907,27,AnalysisData/frame2156.jpg
0.002779007,13,6,0.0060179234,0,18,0.0038280487,0,17,0.0014250278,0,3,0.0035059452,13,5,0.0095279217,155,25,0.0079779625,56,26,0.0018129349,150,1,0.005920887,47,AnalysisData/frame572.jpg
0.0025959015,14,20,0.0051050186,0,16,0.004513979,0,16,0.0011839867,0,0,0.0034971237,56,17,0.0097279549,47,10,0.007390976,23,10,0.0015950203,33,0,0.0051541328,49,AnalysisData/frame1881.jpg
0.0026519299,20,6,0.0053369999,0,12,0.0043780804,0,12,0.001199007,0,3,0.0010550022,21,13,0.0094361305,54,4,0.0078389645,34,4,0.0020890236,55,0,0.0054569244,28,AnalysisData/frame2926.jpg
0.0025730133,14,13,0.0043540001,0,14,0.0046179295,0,15,0.0012009144,0,1,0.0032160282,42,12,0.0088949203,60,9,0.008275032,37,9,0.0018019676,52,0,0.0054228306,81,AnalysisData/frame1974.jpg
0.002671957,12,8,0.0055310726,0,16,0.0040800571,0,15,0.0012419224,0,3,0.0037229061,32,11,0.0094130039,76,3,0.0080800056,38,3,0.0017468929,62,0,0.004557848,54,AnalysisData/frame1097.jpg
0.0026910305,18,17,0.0050981045,0,22,0.0045070648,0,22,0.0011711121,0,0,0.0033199787,66,17,0.0113990307,73,13,0.0069489479,59,13,0.0017549992,76,0,0.0052850246,26,AnalysisData/frame2012.jpg
0.0026781559,31,22,0.0054779053,0,24,0.0045659542,0,26,0.0012209415,0,7,0.0035579205,70,22,0.0097019672,111,23,0.0081269741,47,26,0.0018239021,103,4,0.0056321621,30,AnalysisData/frame42.jpg
0.0025200844,16,12,0.0049059391,0,17,0.0043189526,0,17,0.0011458397,0,4,0.0035259724,29,16,0.0100009441,72,22,0.0087819099,48,21,0.0019421577,83,2,0.0048239231,22,AnalysisData/frame312.jpg
0.0044929981,10,13,0.005548954,0,9,0.0046560764,0,10,0.0013439655,0,1,0.0035271645,28,13,0.0097038746,46,3,0.0080959797,20,3,0.0018019676,39,0,0.0043289661,40,AnalysisData/frame2209.jpg
0.0025610924,10,11,0.0054769516,0,7,0.0042510033,0,7,0.0012071133,0,2,0.0035088062,30,7,0.0091309547,23,7,0.0075819492,12,7,0.0016698837,13,0,0.005191803,67,AnalysisData/frame1793.jpg
0.0025961399,16,12,0.0058329105,0,20,0.0044770241,0,20,0.0011630058,0,0,0.0031919479,39,21,0.009002924,58,17,0.0079431534,61,17,0.0016639233,81,0,0.0048601627,30,AnalysisData/frame933.jpg
0.0026681423,17,19,0.0051629543,0,18,0.0042529106,0,18,0.0014431477,0,1,0.0033421516,40,21,0.0097119808,63,12,0.0075931549,28,11,0.0017089844,57,0,0.0050880909,49,AnalysisData/frame2348.jpg
0.0025770664,17,12,0.0058100224,0,12,0.0042600632,0,12,0.0010530949,0,0,0.0035259724,41,15,0.0095689297,55,10,0.007545948,53,10,0.0017268658,76,0,0.0049860477,34,AnalysisData/frame2990.jpg
0.0026080608,22,8,0.0054450035,0,17,0.0042669773,0,18,0.0013911724,0,0,0.0031721592,51,17,0.0094130039,77,6,0.008202076,45,6,0.0017709732,73,0,0.0048539639,30,AnalysisData/frame2967.jpg
0.0027799606,16,17,0.0053260326,0,19,0.0043940544,0,21,0.0012021065,0,3,0.0030148029,33,15,0.0098099709,50,17,0.0078160763,20,19,0.0017111301,32,1,0.0050139427,20,AnalysisData/frame742.jpg
0.0038909912,16,9,0.0057790279,0,13,0.0038590431,0,13,0.0012340546,0,0,0.0039181709,23,8,0.0098700523,51,11,0.0080609322,28,11,0.0016860962,38,0,0.00527215,37,AnalysisData/frame163.jpg
0.0028159618,0,1,0.005191803,0,0,0.0041520596,0,0,0.0013270378,0,0,0.0035510063,4,0,0.0095140934,1,0,0.0080339909,0,0,0.0017631054,1,0,0.0050749779,36,AnalysisData/frame892.jpg
0.0029039383,40,16,0.0055859089,0,32,0.0045650005,0,33,0.0013508797,0,3,0.0031599998,47,18,0.0079159737,155,39,0.0079391003,60,42,0.0020570755,126,1,0.0056509972,43,AnalysisData/frame601.jpg
0.0026919842,18,26,0.0055339336,0,19,0.004502058,0,20,0.0013451576,0,2,0.0035820007,30,19,0.0094630718,101,15,0.0075030327,82,15,0.0013990402,144,0,0.0051121712,25,AnalysisData/frame2527.jpg
0.002696991,1,2,0.0052928925,0,1,0.0046877861,0,1,0.0012390614,0,0,0.003360033,2,1,0.009321928,1,0,0.0074629784,1,0,0.0017690659,1,0,0.0049488544,33,AnalysisData/frame2869.jpg
0.0025470257,12,8,0.0059449673,0,10,0.0041670799,0,11,0.0011680126,0,1,0.0034918785,27,14,0.0095329285,53,11,0.0074629784,21,11,0.0017199516,51,0,0.0048799515,36,AnalysisData/frame2321.jpg
0.0035629272,22,9,0.0052139759,0,16,0.0044519901,0,20,0.0013449192,0,2,0.0037398338,23,13,0.0095860958,86,34,0.0077669621,67,36,0.0020458698,159,0,0.0056619644,48,AnalysisData/frame217.jpg
0.0026788712,20,19,0.0055029392,0,21,0.0045659542,0,21,0.001157999,0,1,0.003084898,72,19,0.0091378689,79,12,0.0081279278,58,12,0.0017228127,92,0,0.005450964,40,AnalysisData/frame2567.jpg
0.0028219223,12,8,0.0055818558,0,8,0.0039660931,0,9,0.0013439655,0,0,0.0032150745,27,7,0.0093870163,32,7,0.0077340603,13,7,0.0017518997,29,0,0.0049769878,14,AnalysisData/frame1310.jpg
0.003018856,36,20,0.0056772232,0,27,0.0042440891,0,28,0.0017268658,0,5,0.0033490658,52,24,0.0095059872,110,33,0.0080771446,66,34,0.0017039776,121,0,0.0057399273,9,AnalysisData/frame1487.jpg
0.0024700165,26,7,0.0054020882,0,15,0.0046010017,0,16,0.0011780262,0,0,0.0030050278,43,12,0.009291172,58,21,0.0079789162,28,21,0.0016851425,61,0,0.0043990612,11,AnalysisData/frame1275.jpg
0.0027899742,23,15,0.0056138039,0,23,0.00446105,0,23,0.0011880398,0,4,0.003305912,39,20,0.0092771053,69,28,0.0074248314,59,28,0.001709938,116,0,0.0055689812,12,AnalysisData/frame1369.jpg
0.0026090145,14,14,0.0054521561,0,17,0.0039420128,0,18,0.0009889603,0,0,0.0036149025,45,17,0.0092940331,49,12,0.0074489117,23,12,0.0016708374,40,0,0.0053629875,26,AnalysisData/frame911.jpg
0.0026659966,25,8,0.0053851604,0,17,0.0043849945,0,17,0.001199007,0,1,0.0031681061,40,16,0.00978899,66,19,0.0081398487,23,20,0.0017750263,61,0,0.0052528381,49,AnalysisData/frame223.jpg
0.0026011467,20,20,0.0050330162,0,22,0.0043289661,0,23,0.0014050007,0,3,0.0031979084,55,21,0.0093491077,58,18,0.007983923,22,18,0.0016889572,42,1,0.005202055,34,AnalysisData/frame1625.jpg
0.0027270317,23,11,0.004899025,0,20,0.004034996,0,22,0.0011708736,0,1,0.0035059452,66,16,0.0097520351,78,23,0.0077409744,50,23,0.0016829967,71,0,0.0046718121,15,AnalysisData/frame1028.jpg
0.002710104,18,11,0.0052978992,0,17,0.0042250156,0,17,0.0012090206,0,0,0.003674984,39,17,0.0091640949,65,8,0.00750494,56,8,0.0018618107,79,0,0.0053999424,26,AnalysisData/frame3009.jpg
0.002576828,16,5,0.0065908432,0,12,0.0039460659,0,12,0.0011789799,0,1,0.003123045,37,15,0.0093250275,52,9,0.0074980259,47,9,0.0017080307,72,0,0.0050959587,25,AnalysisData/frame2994.jpg
0.0026021004,24,8,0.0052571297,0,20,0.0046830177,0,19,0.0012321472,0,3,0.0035970211,51,14,0.0094919205,78,13,0.0074188709,34,13,0.0018498898,69,0,0.0049748421,13,AnalysisData/frame1001.jpg
0.0028948784,20,20,0.005120039,0,22,0.0040950775,0,22,0.0012030602,0,0,0.0010941029,48,16,0.0090451241,82,11,0.0082130432,65,11,0.0016870499,108,0,0.0055441856,36,AnalysisData/frame2545.jpg
0.0026161671,20,8,0.0048079491,0,21,0.0052819252,0,22,0.0023601055,0,1,0.0035879612,35,18,0.0090680122,84,14,0.0082099438,58,14,0.0014522076,87,0,0.0053100586,59,AnalysisData/frame3062.jpg
0.0027899742,19,6,0.0059919357,0,11,0.0066139698,0,14,0.001240015,0,4,0.0034940243,35,6,0.0095460415,84,18,0.007917881,43,18,0.0018439293,57,2,0.0051369667,32,AnalysisData/frame527.jpg
0.0028159618,7,14,0.0055959225,0,10,0.0044090748,0,10,0.0014231205,0,1,0.003513813,18,11,0.0092289448,13,10,0.0077841282,5,10,0.001734972,12,0,0.0053429604,27,AnalysisData/frame431.jpg
0.0025820732,18,9,0.0051109791,0,11,0.004242897,0,15,0.0007278919,0,1,0.0036680698,44,12,0.0095410347,45,13,0.0078470707,18,13,0.0017311573,36,1,0.0053219795,43,AnalysisData/frame232.jpg
0.00461483,15,11,0.0062110424,0,15,0.0040371418,0,15,0.0007591248,0,0,0.0036180019,34,19,0.009554863,62,9,0.0081000328,32,9,0.0016920567,56,0,0.0051550865,29,AnalysisData/frame2222.jpg
0.0026278496,9,14,0.0056800842,0,12,0.0040848255,0,12,0.0011849403,0,0,0.0035710335,47,7,0.0096859932,53,4,0.0075719357,28,4,0.0017139912,43,0,0.0048379898,26,AnalysisData/frame2811.jpg
0.0026738644,9,14,0.0054280758,0,13,0.0042979717,0,13,0.0011568069,0,0,0.0030019283,51,8,0.0094959736,61,1,0.0076658726,33,1,0.0017328262,48,0,0.0049438477,25,AnalysisData/frame2810.jpg
0.0025610924,7,10,0.005284071,0,10,0.0040750504,0,10,0.0010988712,0,1,0.0034267902,36,11,0.0083198547,44,2,0.0078830719,20,2,0.001791954,37,0,0.0054330826,40,AnalysisData/frame2210.jpg
0.0027730465,9,9,0.0057370663,0,10,0.0046451092,0,10,0.0010151863,0,1,0.0030550957,20,12,0.0094230175,2,17,0.0075650215,98,15,0.0016980171,171,1,0.0056889057,18,AnalysisData/frame2185.jpg
0.0027871132,16,8,0.0057709217,0,14,0.0044701099,0,14,0.0012021065,0,1,0.0033409595,38,17,0.0093169212,54,6,0.0078718662,43,6,0.0017569065,71,0,0.0054650307,24,AnalysisData/frame2997.jpg
0.0025939941,8,10,0.0048699379,0,6,0.0042250156,0,8,0.0012691021,0,0,0.0032289028,28,8,0.0094180107,7,6,0.0080890656,2,8,0.0018820763,4,0,0.0049598217,28,AnalysisData/frame702.jpg
0.0026068687,13,14,0.0055809021,0,14,0.0037460327,0,16,0.0011792183,0,2,0.0043358803,27,12,0.0093011856,37,16,0.0083420277,18,16,0.0017251968,33,0,0.0054609776,29,AnalysisData/frame442.jpg
0.0025269985,9,12,0.0056500435,0,8,0.004447937,0,8,0.0012180805,0,1,0.0029067993,16,9,0.0093920231,15,8,0.0079059601,5,8,0.0017108917,17,0,0.0049490929,29,AnalysisData/frame435.jpg
0.0044469833,13,17,0.0052609444,0,15,0.0038678646,0,15,0.0007779598,0,0,0.0034410954,62,16,0.0095150471,41,8,0.0076379776,27,8,0.0016720295,28,0,0.0051338673,30,AnalysisData/frame1915.jpg
0.0025889874,24,12,0.0054578781,0,18,0.0044140816,0,20,0.0012478828,0,2,0.0035610199,31,18,0.0092029572,73,13,0.0075719357,36,14,0.0012509823,67,0,0.0051538944,30,AnalysisData/frame2127.jpg
0.0025260448,15,7,0.005753994,0,14,0.004491806,0,14,0.0011868477,0,0,0.0036480427,31,12,0.0091080666,62,5,0.0073530674,39,5,0.0018949509,63,0,0.0049180984,33,AnalysisData/frame2078.jpg
0.0027890205,34,16,0.0052518845,0,30,0.0044851303,0,33,0.0013358593,0,3,0.0031199455,37,21,0.0092420578,144,20,0.0079250336,99,20,0.0016961098,148,0,0.0050008297,32,AnalysisData/frame2747.jpg
0.0026299953,17,16,0.0062229633,0,22,0.0043408871,0,23,0.0011980534,0,3,0.0035619736,40,16,0.0077240467,64,25,0.0079870224,43,28,0.0030720234,78,2,0.0048649311,31,AnalysisData/frame321.jpg
0.0027689934,20,5,0.005505085,0,17,0.0043399334,0,18,0.0011520386,0,0,0.0035200119,35,12,0.0093958378,46,13,0.0074548721,22,13,0.0016641617,43,0,0.0048320293,9,AnalysisData/frame1304.jpg
0.0023040771,17,5,0.0035119057,0,11,0.0039141178,0,11,0.0012199879,0,1,0.0036571026,48,8,0.0093619823,58,3,0.0077488422,35,3,0.0017340183,49,0,0.0050909519,40,AnalysisData/frame2617.jpg
0.002505064,15,10,0.0046460629,0,13,0.0045249462,0,15,0.0011768341,0,0,0.0030078888,44,13,0.00897789,27,14,0.0075600147,11,14,0.0017619133,23,0,0.005092144,30,AnalysisData/frame240.jpg
0.0025978088,17,7,0.0057640076,0,14,0.0039699078,0,15,0.0011730194,0,2,0.0031688213,23,5,0.0090310574,38,13,0.0074899197,10,13,0.0016770363,33,0,0.005177021,41,AnalysisData/frame612.jpg
0.0026760101,17,9,0.0052940845,0,16,0.0043029785,0,16,0.0012791157,0,0,0.0032298565,35,10,0.0094239712,65,4,0.0077528954,52,4,0.0013639927,61,0,0.0047359467,39,AnalysisData/frame2082.jpg
0.0025238991,14,10,0.0046718121,0,9,0.0046920776,0,10,0.0011489391,0,1,0.0032289028,41,12,0.0096330643,19,11,0.0078158379,8,10,0.0018069744,11,1,0.0051701069,43,AnalysisData/frame460.jpg
0.0029361248,24,8,0.0052399635,0,17,0.0041949749,0,17,0.0012249947,0,0,0.0036158562,50,14,0.009455204,65,13,0.0075471401,36,13,0.0016589165,60,0,0.0046629906,16,AnalysisData/frame2426.jpg
0.0026421547,34,23,0.0057668686,0,27,0.0041360855,0,27,0.0012049675,0,6,0.0035481453,54,25,0.0096800327,113,29,0.0081069469,73,30,0.0016920567,132,1,0.0053648949,12,AnalysisData/frame1492.jpg
0.0025758743,13,15,0.0053639412,0,13,0.0043358803,0,13,0.0007050037,0,1,0.0038220882,36,13,0.0094940662,59,6,0.0073359013,32,6,0.0018560886,42,0,0.00487113,20,AnalysisData/frame2201.jpg
0.0031449795,18,21,0.0055019855,0,20,0.0055170059,0,21,0.0019772053,0,1,0.0034251213,35,22,0.0094988346,92,11,0.0074100494,87,11,0.0016751289,135,0,0.0054831505,30,AnalysisData/frame2539.jpg
0.0026140213,20,4,0.0053908825,0,17,0.0046060085,0,17,0.000729084,0,3,0.0032739639,20,13,0.0096888542,75,9,0.0075440407,65,9,0.0013489723,87,0,0.0049209595,29,AnalysisData/frame3123.jpg
0.0032119751,26,17,0.0079989433,0,21,0.0041780472,0,21,0.0010588169,0,1,0.0035400391,50,26,0.0098559856,68,14,0.0078120232,32,14,0.0012869835,52,0,0.0053789616,27,AnalysisData/frame135.jpg
0.0025749207,1,3,0.0053310394,0,1,0.0050060749,0,1,0.0013389587,0,0,0.0032000542,11,1,0.0090000629,4,1,0.0076861382,4,1,0.0015280247,0,0,0.0054519176,46,AnalysisData/frame2770.jpg
0.0026738644,20,8,0.0055670738,0,17,0.0041060448,0,18,0.0012068748,0,1,0.0037019253,27,11,0.0099601746,46,17,0.0071239471,24,17,0.0017030239,33,0,0.0052850246,43,AnalysisData/frame627.jpg
0.0020360947,27,12,0.0071520805,0,16,0.0043489933,0,16,0.000702858,0,1,0.0034189224,56,17,0.0097470284,87,14,0.0119550228,34,14,0.0016639233,85,0,0.0046961308,14,AnalysisData/frame1005.jpg
0.0026099682,22,5,0.0058810711,0,20,0.0046949387,0,21,0.0014901161,0,2,0.0030651093,36,4,0.0080180168,98,21,0.0079939365,33,21,0.0017199516,83,0,0.0054650307,44,AnalysisData/frame637.jpg
0.0026099682,10,8,0.0054969788,0,6,0.0042409897,0,6,0.0011811256,0,0,0.0035219193,26,8,0.008991003,19,5,0.0079739094,7,5,0.0016531944,12,0,0.0049340725,67,AnalysisData/frame1801.jpg
0.0028030872,20,15,0.005810976,0,19,0.004324913,0,20,0.0011978149,0,3,0.0033628941,48,24,0.0094470978,85,23,0.0079030991,58,23,0.0016560555,98,1,0.0055148602,45,AnalysisData/frame1556.jpg
0.0031459332,32,22,0.0056140423,0,23,0.004447937,0,23,0.0013458729,0,0,0.0033199787,58,23,0.0100040436,60,26,0.0077929497,25,26,0.0017650127,48,0,0.0055410862,67,AnalysisData/frame1766.jpg
0.0028660297,18,11,0.004226923,0,17,0.0043048859,0,18,0.0011930466,0,4,0.0035898685,39,17,0.0091738701,68,6,0.0077180862,52,6,0.001996994,79,0,0.0048620701,18,AnalysisData/frame3019.jpg
0.002505064,18,11,0.0062668324,0,12,0.0045831203,0,12,0.0012068748,0,1,0.0035719872,51,12,0.0088908672,85,5,0.0073258877,45,5,0.0017020702,70,0,0.0051460266,33,AnalysisData/frame2965.jpg
0.0025389194,19,4,0.0053069592,0,9,0.0043530464,0,10,0.0011339188,0,1,0.0035362244,31,10,0.0095098019,55,6,0.0075781345,37,6,0.0018479824,50,0,0.0056109428,34,AnalysisData/frame2754.jpg
0.0011110306,28,27,0.0055170059,0,19,0.0044350624,0,20,0.0011758804,0,0,0.0035369396,90,28,0.0098979473,70,13,0.0078969002,34,13,0.001693964,62,0,0.0067739487,57,AnalysisData/frame1892.jpg
0.0020799637,33,13,0.0051867962,0,24,0.0047399998,0,25,0.0012848377,0,1,0.0035638809,39,23,0.0096280575,125,18,0.007557869,89,18,0.0003578663,151,0,0.0048551559,31,AnalysisData/frame2738.jpg
0.0025601387,5,9,0.0058951378,0,8,0.0048029423,0,8,0.0011870861,0,0,0.0031101704,46,5,0.0079700947,52,2,0.007901907,24,2,0.0011110306,42,0,0.0047779083,31,AnalysisData/frame2041.jpg
